X,Y,fingerMag
2.6,6.9,52.893377
2.6,7.0,52.936477
2.6,7.1,52.982050
2.6,7.2,53.035919
2.6,7.3,53.103908
2.6,7.4,53.191839
2.6,7.5,53.305537
2.6,7.6,53.450825
2.6,7.7,53.633526
2.6,7.8,53.859463
2.6,7.9,54.134460
2.6,8.0,54.464341
2.7,0.0,53.707859
2.7,0.1,54.888445
2.7,0.2,55.989676
2.7,0.3,57.028031
2.7,0.4,58.019988
2.7,0.5,58.982026
2.7,0.6,59.930623
2.7,0.7,60.882259
2.7,0.8,61.853410
2.7,0.9,62.860557
2.7,1.0,63.920177
2.7,1.1,65.048748
2.7,1.2,66.262750
2.7,1.3,67.578661
2.7,1.4,69.012469
2.7,1.5,70.542721
2.7,1.6,72.084755
2.7,1.7,73.547821
2.7,1.8,74.841167
2.7,1.9,75.875770
2.7,2.0,76.613815
2.7,2.1,77.075985
2.7,2.2,77.286164
2.7,2.3,77.268232
2.7,2.4,77.046073
2.7,2.5,76.643567
2.7,2.6,76.084598
2.7,2.7,75.393047
2.7,2.8,74.590581
2.7,2.9,73.687052
2.7,3.0,72.688391
2.7,3.1,71.600527
2.7,3.2,70.429387
2.7,3.3,69.180900
2.7,3.4,67.860994
2.7,3.5,66.475597
2.7,3.6,65.030638
2.7,3.7,63.532044
2.7,3.8,61.986049
2.7,3.9,60.412037
2.7,4.1,58.847263
2.7,4.2,57.330262
2.7,4.3,55.899568
2.7,4.4,54.593713
2.7,4.5,53.451233
2.7,4.6,52.509386
2.7,4.7,51.776223
2.7,4.8,51.230625
2.7,4.9,50.850208
2.7,5.0,50.612586
2.7,5.1,50.495377
2.7,5.2,50.476195
2.7,5.3,50.532657
2.7,5.4,50.642377
2.7,5.5,50.783746
2.7,5.6,50.945248
2.7,5.7,51.122456
2.7,5.8,51.311085
2.7,5.9,51.506852
2.7,6.0,51.705476
2.7,6.1,51.902672
2.7,6.2,52.094157
2.7,6.3,52.275649
2.7,6.4,52.442870
2.7,6.5,52.593543
2.7,6.6,52.730373
2.7,6.7,52.856825
2.7,6.8,52.976366
2.7,6.9,53.092460
2.7,7.0,53.208575
2.7,7.1,53.328176
2.7,7.2,53.454728
2.7,7.3,53.591699
2.7,7.4,53.742553
2.7,7.5,53.910757
2.7,7.6,54.099777
2.7,7.7,54.313078
2.7,7.8,54.554127
2.7,7.9,54.826389
2.7,8.0,55.133330
2.9,0.0,53.335437
2.9,0.1,54.592817
2.9,0.2,55.746706
2.9,0.3,56.818567
2.9,0.4,57.829862
2.9,0.5,58.802056
2.9,0.6,59.756610
2.9,0.7,60.714989
2.9,0.8,61.698654
2.9,0.9,62.729070
2.9,1.0,63.827700
2.9,1.1,65.016006
2.9,1.2,66.315452
2.9,1.3,67.747500
2.9,1.4,69.332969
2.9,1.5,71.043318
2.9,1.6,72.766688
2.9,1.7,74.383193
2.9,1.8,75.772944
2.9,1.9,76.818503
2.9,2.0,77.474920
2.9,2.1,77.780068
2.9,2.2,77.776343
2.9,2.3,77.506145
2.9,2.4,77.011870
2.9,2.5,76.335916
2.9,2.6,75.520681
2.9,2.7,74.608564
2.9,2.8,73.636773
2.9,2.9,72.614857
2.9,3.0,71.543181
2.9,3.1,70.422104
2.9,3.2,69.251985
2.9,3.3,68.033183
2.9,3.4,66.766056
2.9,3.5,65.450964
2.9,3.6,64.088266
2.9,3.7,62.678320
2.9,3.8,61.221838
2.9,3.9,59.734774
2.9,4.1,58.253792
2.9,4.2,56.817036
2.9,4.3,55.462651
2.9,4.4,54.228783
2.9,4.5,53.153576
2.9,4.6,52.273900
2.9,4.7,51.597393
2.9,4.8,51.102499
2.9,4.9,50.766396
2.9,5.0,50.566263
2.9,5.1,50.479277
2.9,5.2,50.482616
2.9,5.3,50.553460
2.9,5.4,50.668986
2.9,5.5,50.807280
2.9,5.6,50.958272
2.9,5.7,51.120203
2.9,5.8,51.291485
2.9,5.9,51.470531
2.9,6.0,51.655753
2.9,6.1,51.845565
2.9,6.2,52.038379
2.9,6.3,52.232608
2.9,6.4,52.426665
2.9,6.5,52.619602
2.9,6.6,52.812051
2.9,6.7,53.004888
2.9,6.8,53.198988
2.9,6.9,53.395226
2.9,7.0,53.594478
2.9,7.1,53.797620
2.9,7.2,54.005525
2.9,7.3,54.219071
2.9,7.4,54.439131
2.9,7.5,54.666582
2.9,7.6,54.902299
2.9,7.7,55.147156
2.9,7.8,55.402030
2.9,7.9,55.667796
2.9,8.0,55.945329
3.0,0.0,52.978657
3.0,0.1,54.278099
3.0,0.2,55.461169
3.0,0.3,56.553307
3.0,0.4,57.579951
3.0,0.5,58.566539
3.0,0.6,59.538512
3.0,0.7,60.521306
3.0,0.8,61.540362
3.0,0.9,62.621117
3.0,1.0,63.789011
3.0,1.1,65.069482
3.0,1.2,66.487969
3.0,1.3,68.069911
3.0,1.4,69.839939
3.0,1.5,71.761025
3.0,1.6,73.692053
3.0,1.7,75.481877
3.0,1.8,76.979349
3.0,1.9,78.036555
3.0,2.0,78.601217
3.0,2.1,78.730333
3.0,2.2,78.486870
3.0,2.3,77.933796
3.0,2.4,77.134078
3.0,2.5,76.150684
3.0,2.6,75.046581
3.0,2.7,73.884736
3.0,2.8,72.719649
3.0,2.9,71.560664
3.0,3.0,70.402136
3.0,3.1,69.238409
3.0,3.2,68.063828
3.0,3.3,66.872736
3.0,3.4,65.659479
3.0,3.5,64.418400
3.0,3.6,63.143845
3.0,3.7,61.830158
3.0,3.8,60.472082
3.0,3.9,59.081616
3.0,4.1,57.694204
3.0,4.2,56.346966
3.0,4.3,55.077022
3.0,4.4,53.921494
3.0,4.5,52.917501
3.0,4.6,52.100916
3.0,4.7,51.478964
3.0,4.8,51.030264
3.0,4.9,50.732196
3.0,5.0,50.562138
3.0,5.1,50.497470
3.0,5.2,50.515572
3.0,5.3,50.593821
3.0,5.4,50.709598
3.0,5.5,50.841287
3.0,5.6,50.980409
3.0,5.7,51.127699
3.0,5.8,51.284083
3.0,5.9,51.450489
3.0,6.0,51.627843
3.0,6.1,51.817071
3.0,6.2,52.019100
3.0,6.3,52.234855
3.0,6.4,52.465262
3.0,6.5,52.710509
3.0,6.6,52.968950
3.0,6.7,53.238660
3.0,6.8,53.517713
3.0,6.9,53.804183
3.0,7.0,54.096146
3.0,7.1,54.391674
3.0,7.2,54.688844
3.0,7.3,54.985728
3.0,7.4,55.280402
3.0,7.5,55.570940
3.0,7.6,55.855416
3.0,7.7,56.131905
3.0,7.8,56.398481
3.0,7.9,56.653219
3.0,8.0,56.894192
3.1,0.0,52.660231
3.1,0.1,53.966870
3.1,0.2,55.154642
3.1,0.3,56.251942
3.1,0.4,57.287161
3.1,0.5,58.288693
3.1,0.6,59.284932
3.1,0.7,60.304270
3.1,0.8,61.375100
3.1,0.9,62.525815
3.1,1.0,63.784809
3.1,1.1,65.180474
3.1,1.2,66.741204
3.1,1.3,68.495392
3.1,1.4,70.470464
3.1,1.5,72.619938
3.1,1.6,74.772569
3.1,1.7,76.745090
3.1,1.8,78.354237
3.1,1.9,79.420784
3.1,2.0,79.885233
3.1,2.1,79.824875
3.1,2.2,79.324475
3.1,2.3,78.468796
3.1,2.4,77.342603
3.1,2.5,76.030662
3.1,2.6,74.617737
3.1,2.7,73.188592
3.1,2.8,71.816057
3.1,2.9,70.509317
3.1,3.0,69.256429
3.1,3.1,68.045436
3.1,3.2,66.864382
3.1,3.3,65.701311
3.1,3.4,64.544266
3.1,3.5,63.381290
3.1,3.6,62.200426
3.1,3.7,60.989719
3.1,3.8,59.737655
3.1,3.9,58.451891
3.1,4.1,57.166132
3.1,4.2,55.915948
3.1,4.3,54.736907
3.1,4.4,53.664575
3.1,4.5,52.734523
3.1,4.6,51.981118
3.1,4.7,51.411210
3.1,4.8,51.004171
3.1,4.9,50.738180
3.1,5.0,50.591414
3.1,5.1,50.542054
3.1,5.2,50.568278
3.1,5.3,50.648266
3.1,5.4,50.760196
3.1,5.5,50.883314
3.1,5.6,51.010804
3.1,5.7,51.145629
3.1,5.8,51.290951
3.1,5.9,51.449937
3.1,6.0,51.625749
3.1,6.1,51.821552
3.1,6.2,52.040510
3.1,6.3,52.285787
3.1,6.4,52.560543
3.1,6.5,52.865879
3.1,6.6,53.197779
3.1,6.7,53.551446
3.1,6.8,53.922080
3.1,6.9,54.304884
3.1,7.0,54.695058
3.1,7.1,55.087805
3.1,7.2,55.478326
3.1,7.3,55.861822
3.1,7.4,56.233495
3.1,7.5,56.588546
3.1,7.6,56.922177
3.1,7.7,57.229590
3.1,7.8,57.505985
3.1,7.9,57.746565
3.1,8.0,57.946531
3.2,0.0,52.418335
3.2,0.1,53.701481
3.2,0.2,54.870546
3.2,0.3,55.956026
3.2,0.4,56.988414
3.2,0.5,57.998205
3.2,0.6,59.015894
3.2,0.7,60.071976
3.2,0.8,61.196944
3.2,0.9,62.421293
3.2,1.0,63.775519
3.2,1.1,65.290115
3.2,1.2,66.995576
3.2,1.3,68.922397
3.2,1.4,71.099954
3.2,1.5,73.472156
3.2,1.6,75.838639
3.2,1.7,77.985136
3.2,1.8,79.697379
3.2,1.9,80.765939
3.2,2.0,81.124620
3.2,2.1,80.870879
3.2,2.2,80.111113
3.2,2.3,78.951721
3.2,2.4,77.499099
3.2,2.5,75.859646
3.2,2.6,74.139760
3.2,2.7,72.445838
3.2,2.8,70.868891
3.2,2.9,69.417879
3.2,3.0,68.074521
3.2,3.1,66.820520
3.2,3.2,65.637581
3.2,3.3,64.507405
3.2,3.4,63.411695
3.2,3.5,62.332154
3.2,3.6,61.250485
3.2,3.7,60.148392
3.2,3.8,59.008062
3.2,3.9,57.832673
3.2,4.1,56.653922
3.2,4.2,55.505546
3.2,4.3,54.421282
3.2,4.4,53.434866
3.2,4.5,52.580035
3.2,4.6,51.889391
3.2,4.7,51.369497
3.2,4.8,51.000912
3.2,4.9,50.763068
3.2,5.0,50.635400
3.2,5.1,50.597338
3.2,5.2,50.628316
3.2,5.3,50.707767
3.2,5.4,50.815122
3.2,5.5,50.930907
3.2,5.6,51.049924
3.2,5.7,51.176989
3.2,5.8,51.317126
3.2,5.9,51.475359
3.2,6.0,51.656711
3.2,6.1,51.866206
3.2,6.2,52.108868
3.2,6.3,52.389720
3.2,6.4,52.713778
3.2,6.5,53.082817
3.2,6.6,53.490548
3.2,6.7,53.929451
3.2,6.8,54.392002
3.2,6.9,54.870681
3.2,7.0,55.357965
3.2,7.1,55.846333
3.2,7.2,56.328264
3.2,7.3,56.796236
3.2,7.4,57.242726
3.2,7.5,57.660214
3.2,7.6,58.041177
3.2,7.7,58.378094
3.2,7.8,58.663443
3.2,7.9,58.889703
3.2,8.0,59.049351
3.3,0.0,52.291488
3.3,0.1,53.524719
3.3,0.2,54.652783
3.3,0.3,55.707594
3.3,0.4,56.721070
3.3,0.5,57.725124
3.3,0.6,58.751672
3.3,0.7,59.832631
3.3,0.8,60.999914
3.3,0.9,62.285439
3.3,1.0,63.721119
3.3,1.1,65.338872
3.3,1.2,67.170611
3.3,1.3,69.248253
3.3,1.4,71.602461
3.3,1.5,74.168199
3.3,1.6,76.718882
3.3,1.7,79.012359
3.3,1.8,80.806480
3.3,1.9,81.864653
3.3,2.0,82.114942
3.3,2.1,81.673529
3.3,2.2,80.666879
3.3,2.3,79.221454
3.3,2.4,77.463718
3.3,2.5,75.520133
3.3,2.6,73.517163
3.3,2.7,71.581271
3.3,2.8,69.820299
3.3,2.9,68.242803
3.3,3.0,66.824375
3.3,3.1,65.540588
3.3,3.2,64.367012
3.3,3.3,63.279221
3.3,3.4,62.252785
3.3,3.5,61.263277
3.3,3.6,60.286267
3.3,3.7,59.297329
3.3,3.8,58.272559
3.3,3.9,57.210766
3.3,4.1,56.141622
3.3,4.2,55.097004
3.3,4.3,54.108789
3.3,4.4,53.208855
3.3,4.5,52.429079
3.3,4.6,51.800276
3.3,4.7,51.328858
3.3,4.8,50.996876
3.3,4.9,50.785321
3.3,5.0,50.675185
3.3,5.1,50.647462
3.3,5.2,50.683142
3.3,5.3,50.763218
3.3,5.4,50.868683
3.3,5.5,50.981614
3.3,5.6,51.098263
3.3,5.7,51.224827
3.3,5.8,51.367710
3.3,5.9,51.533313
3.3,6.0,51.728040
3.3,6.1,51.958294
3.3,6.2,52.230476
3.3,6.3,52.550990
3.3,6.4,52.926228
3.3,6.5,53.358377
3.3,6.6,53.839166
3.3,6.7,54.358724
3.3,6.8,54.907178
3.3,6.9,55.474657
3.3,7.0,56.051289
3.3,7.1,56.627202
3.3,7.2,57.192524
3.3,7.3,57.737384
3.3,7.4,58.251910
3.3,7.5,58.726230
3.3,7.6,59.150473
3.3,7.7,59.514766
3.3,7.8,59.809237
3.3,7.9,60.024016
3.3,8.0,60.149230
3.4,0.0,52.318205
3.4,0.1,53.479369
3.4,0.2,54.545252
3.4,0.3,55.548683
3.4,0.4,56.522489
3.4,0.5,57.499499
3.4,0.6,58.512541
3.4,0.7,59.594442
3.4,0.8,60.778032
3.4,0.9,62.096139
3.4,1.0,63.581589
3.4,1.1,65.267212
3.4,1.2,67.185836
3.4,1.3,69.370289
3.4,1.4,71.852038
3.4,1.5,74.558583
3.4,1.6,77.241913
3.4,1.7,79.637107
3.4,1.8,81.479243
3.4,1.9,82.509562
3.4,2.0,82.651762
3.4,2.1,82.038011
3.4,2.2,80.811865
3.4,2.3,79.116880
3.4,2.4,77.096613
3.4,2.5,74.894620
3.4,2.6,72.654459
3.4,2.7,70.519686
3.4,2.8,68.612428
3.4,2.9,66.940543
3.4,3.0,65.473955
3.4,3.1,64.182563
3.4,3.2,63.036267
3.4,3.3,62.004965
3.4,3.4,61.058556
3.4,3.5,60.166940
3.4,3.6,59.300015
3.4,3.7,58.427681
3.4,3.8,57.520402
3.4,3.9,56.572977
3.4,4.1,55.613286
3.4,4.2,54.671570
3.4,4.3,53.778071
3.4,4.4,52.963032
3.4,4.5,52.256696
3.4,4.6,51.688309
3.4,4.7,51.264330
3.4,4.8,50.968455
3.4,4.9,50.783396
3.4,5.0,50.691861
3.4,5.1,50.676563
3.4,5.2,50.720211
3.4,5.3,50.805515
3.4,5.4,50.915187
3.4,5.5,51.032981
3.4,5.6,51.156315
3.4,5.7,51.292190
3.4,5.8,51.447805
3.4,5.9,51.630358
3.4,6.0,51.847049
3.4,6.1,52.105076
3.4,6.2,52.411638
3.4,6.3,52.773934
3.4,6.4,53.199150
3.4,6.5,53.689610
3.4,6.6,54.235540
3.4,6.7,54.825315
3.4,6.8,55.447309
3.4,6.9,56.089897
3.4,7.0,56.741454
3.4,7.1,57.390354
3.4,7.2,58.024972
3.4,7.3,58.633684
3.4,7.4,59.204863
3.4,7.5,59.726884
3.4,7.6,60.188123
3.4,7.7,60.576953
3.4,7.8,60.881750
3.4,7.9,61.090888
3.4,8.0,61.192742
3.5,0.0,52.537005
3.5,0.1,53.608217
3.5,0.2,54.591856
3.5,0.3,55.521326
3.5,0.4,56.430032
3.5,0.5,57.351379
3.5,0.6,58.318773
3.5,0.7,59.365618
3.5,0.8,60.525318
3.5,0.9,61.831280
3.5,1.0,63.316907
3.5,1.1,65.015605
3.5,1.2,66.960779
3.5,1.3,69.185834
3.5,1.4,71.722739
3.5,1.5,74.493827
3.5,1.6,77.236350
3.5,1.7,79.669725
3.5,1.8,81.513372
3.5,1.9,82.493298
3.5,2.0,82.530646
3.5,2.1,81.769510
3.5,2.2,80.366163
3.5,2.3,78.476880
3.5,2.4,76.257936
3.5,2.5,73.865605
3.5,2.6,71.456162
3.5,2.7,69.185881
3.5,2.8,67.187425
3.5,2.9,65.467552
3.5,3.0,63.991223
3.5,3.1,62.723372
3.5,3.2,61.628933
3.5,3.3,60.672840
3.5,3.4,59.820027
3.5,3.5,59.035427
3.5,3.6,58.283974
3.5,3.7,57.530602
3.5,3.8,56.740845
3.5,3.9,55.906109
3.5,4.1,55.052963
3.5,4.2,54.210489
3.5,4.3,53.407770
3.5,4.4,52.673888
3.5,4.5,52.037925
3.5,4.6,51.528030
3.5,4.7,51.150947
3.5,4.8,50.892041
3.5,4.9,50.735752
3.5,5.0,50.666519
3.5,5.1,50.668782
3.5,5.2,50.726980
3.5,5.3,50.825552
3.5,5.4,50.948939
3.5,5.5,51.082555
3.5,5.6,51.224576
3.5,5.7,51.382125
3.5,5.8,51.562514
3.5,5.9,51.773051
3.5,6.0,52.021047
3.5,6.1,52.313812
3.5,6.2,52.658655
3.5,6.3,53.062887
3.5,6.4,53.533803
3.5,6.5,54.073568
3.5,6.6,54.671577
3.5,6.7,55.315273
3.5,6.8,55.992094
3.5,6.9,56.689484
3.5,7.0,57.394883
3.5,7.1,58.095733
3.5,7.2,58.779474
3.5,7.3,59.433549
3.5,7.4,60.045398
3.5,7.5,60.602462
3.5,7.6,61.092184
3.5,7.7,61.502003
3.5,7.8,61.819363
3.5,7.9,62.031703
3.5,8.0,62.126465
3.6,0.0,52.986405
3.6,0.1,53.954049
3.6,0.2,54.836495
3.6,0.3,55.667558
3.6,0.4,56.481059
3.6,0.5,57.310815
3.6,0.6,58.190643
3.6,0.7,59.154363
3.6,0.8,60.235793
3.6,0.9,61.468750
3.6,1.0,62.887052
3.6,1.1,64.524519
3.6,1.2,66.414967
3.6,1.3,68.592215
3.6,1.4,71.088615
3.6,1.5,73.824449
3.6,1.6,76.530808
3.6,1.7,78.920560
3.6,1.8,80.706570
3.6,1.9,81.608495
3.6,2.0,81.547157
3.6,2.1,80.673210
3.6,2.2,79.149866
3.6,2.3,77.140339
3.6,2.4,74.807841
3.6,2.5,72.315585
3.6,2.6,69.826785
3.6,2.7,67.504652
3.6,2.8,65.487437
3.6,2.9,63.780282
3.6,3.0,62.344141
3.6,3.1,61.139939
3.6,3.2,60.128602
3.6,3.3,59.271053
3.6,3.4,58.528217
3.6,3.5,57.861021
3.6,3.6,57.230388
3.6,3.7,56.597243
3.6,3.8,55.923145
3.6,3.9,55.196967
3.6,4.1,54.444705
3.6,4.2,53.695008
3.6,4.3,52.976527
3.6,4.4,52.317910
3.6,4.5,51.747808
3.6,4.6,51.293978
3.6,4.7,50.963745
3.6,4.8,50.744025
3.6,4.9,50.620849
3.6,5.0,50.580249
3.6,5.1,50.608257
3.6,5.2,50.690905
3.6,5.3,50.814224
3.6,5.4,50.964246
3.6,5.5,51.127883
3.6,5.6,51.303539
3.6,5.7,51.497679
3.6,5.8,51.716939
3.6,5.9,51.967950
3.6,6.0,52.257347
3.6,6.1,52.591763
3.6,6.2,52.977831
3.6,6.3,53.422185
3.6,6.4,53.931445
3.6,6.5,54.507303
3.6,6.6,55.139186
3.6,6.7,55.814646
3.6,6.8,56.521235
3.6,6.9,57.246502
3.6,7.0,57.978001
3.6,7.1,58.703282
3.6,7.2,59.409896
3.6,7.3,60.085395
3.6,7.4,60.717330
3.6,7.5,61.293253
3.6,7.6,61.800714
3.6,7.7,62.227265
3.6,7.8,62.560458
3.6,7.9,62.787843
3.6,8.0,62.896973
3.7,0.0,53.704921
3.7,0.1,54.559652
3.7,0.2,55.323070
3.7,0.3,56.029416
3.7,0.4,56.712931
3.7,0.5,57.407854
3.7,0.6,58.148426
3.7,0.7,58.968887
3.7,0.8,59.903476
3.7,0.9,60.986435
3.7,1.0,62.252003
3.7,1.1,63.734420
3.7,1.2,65.467926
3.7,1.3,67.486763
3.7,1.4,69.823721
3.7,1.5,72.400965
3.7,1.6,74.953905
3.7,1.7,77.199959
3.7,1.8,78.856541
3.7,1.9,79.647789
3.7,2.0,79.496860
3.7,2.1,78.554297
3.7,2.2,76.983067
3.7,2.3,74.946139
3.7,2.4,72.606480
3.7,2.5,70.127058
3.7,2.6,67.670840
3.7,2.7,65.400795
3.7,2.8,63.454611
3.7,2.9,61.835187
3.7,3.0,60.500673
3.7,3.1,59.409191
3.7,3.2,58.518861
3.7,3.3,57.787806
3.7,3.4,57.174147
3.7,3.5,56.636004
3.7,3.6,56.131500
3.7,3.7,55.618756
3.7,3.8,55.056557
3.7,3.9,54.432356
3.7,4.1,53.772563
3.7,4.2,53.106374
3.7,4.3,52.462985
3.7,4.4,51.871590
3.7,4.5,51.361385
3.7,4.6,50.960692
3.7,4.7,50.677759
3.7,4.8,50.500797
3.7,4.9,50.417144
3.7,5.0,50.414141
3.7,5.1,50.479127
3.7,5.2,50.599442
3.7,5.3,50.762425
3.7,5.4,50.955416
3.7,5.5,51.166512
3.7,5.6,51.393699
3.7,5.7,51.641900
3.7,5.8,51.916182
3.7,5.9,52.221613
3.7,6.0,52.563260
3.7,6.1,52.946189
3.7,6.2,53.375469
3.7,6.3,53.856166
3.7,6.4,54.393336
3.7,6.5,54.987867
3.7,6.6,55.630274
3.7,6.7,56.309486
3.7,6.8,57.014430
3.7,6.9,57.734036
3.7,7.0,58.457231
3.7,7.1,59.172944
3.7,7.2,59.870104
3.7,7.3,60.537638
3.7,7.4,61.164475
3.7,7.5,61.739543
3.7,7.6,62.251771
3.7,7.7,62.690086
3.7,7.8,63.043418
3.7,7.9,63.300694
3.7,8.0,63.450843
3.8,0.0,54.728963
3.8,0.1,55.465756
3.8,0.2,56.093559
3.8,0.3,56.647215
3.8,0.4,57.161567
3.8,0.5,57.671457
3.8,0.6,58.211728
3.8,0.7,58.817222
3.8,0.8,59.522782
3.8,0.9,60.363251
3.8,1.0,61.373470
3.8,1.1,62.588283
3.8,1.2,64.042531
3.8,1.3,65.771058
3.8,1.4,67.807335
3.8,1.5,70.080128
3.8,1.6,72.341444
3.8,1.7,74.326258
3.8,1.8,75.769548
3.8,1.9,76.412613
3.8,2.0,76.184011
3.8,2.1,75.226247
3.8,2.2,73.693518
3.8,2.3,71.740022
3.8,2.4,69.519954
3.8,2.5,67.187510
3.8,2.6,64.896889
3.8,2.7,62.802285
3.8,2.8,61.033532
3.8,2.9,59.590547
3.8,3.0,58.430119
3.8,3.1,57.509009
3.8,3.2,56.783977
3.8,3.3,56.211784
3.8,3.4,55.749190
3.8,3.5,55.352957
3.8,3.6,54.979846
3.8,3.7,54.586615
3.8,3.8,54.130722
3.8,3.9,53.599546
3.8,4.1,53.021145
3.8,4.2,52.426483
3.8,4.3,51.846521
3.8,4.4,51.312223
3.8,4.5,50.854552
3.8,4.6,50.503579
3.8,4.7,50.268877
3.8,4.8,50.139553
3.8,4.9,50.103827
3.8,5.0,50.149918
3.8,5.1,50.266046
3.8,5.2,50.440432
3.8,5.3,50.661293
3.8,5.4,50.916851
3.8,5.5,51.195935
3.8,5.6,51.495350
3.8,5.7,51.817495
3.8,5.8,52.164884
3.8,5.9,52.540033
3.8,6.0,52.945455
3.8,6.1,53.383667
3.8,6.2,53.857182
3.8,6.3,54.368515
3.8,6.4,54.920175
3.8,6.5,55.511896
3.8,6.6,56.136520
3.8,6.7,56.785831
3.8,6.8,57.451616
3.8,6.9,58.125660
3.8,7.0,58.799748
3.8,7.1,59.465666
3.8,7.2,60.115198
3.8,7.3,60.740131
3.8,7.4,61.332250
3.8,7.5,61.883340
3.8,7.6,62.385187
3.8,7.7,62.829576
3.8,7.8,63.208293
3.8,7.9,63.513123
3.8,8.0,63.735852
3.9,0.0,56.026836
3.9,0.1,56.646761
3.9,0.2,57.127803
3.9,0.3,57.505735
3.9,0.4,57.816330
3.9,0.5,58.095361
3.9,0.6,58.378601
3.9,0.7,58.701822
3.9,0.8,59.100798
3.9,0.9,59.611302
3.9,1.0,60.269107
3.9,1.1,61.109985
3.9,1.2,62.169709
3.9,1.3,63.484053
3.9,1.4,65.087550
3.9,1.5,66.920002
3.9,1.6,68.761295
3.9,1.7,70.375906
3.9,1.8,71.528314
3.9,1.9,71.988624
3.9,2.0,71.693577
3.9,2.1,70.770302
3.9,2.2,69.356334
3.9,2.3,67.589205
3.9,2.4,65.606448
3.9,2.5,63.545595
3.9,2.6,61.544181
3.9,2.7,59.739739
3.9,2.8,58.247486
3.9,2.9,57.063660
3.9,3.0,56.144998
3.9,3.1,55.448213
3.9,3.2,54.930014
3.9,3.3,54.547114
3.9,3.4,54.256225
3.9,3.5,54.014057
3.9,3.6,53.777322
3.9,3.7,53.502732
3.9,3.8,53.147721
3.9,3.9,52.700862
3.9,4.1,52.193055
3.9,4.2,51.658222
3.9,4.3,51.130287
3.9,4.4,50.643172
3.9,4.5,50.230801
3.9,4.6,49.926151
3.9,4.7,49.740492
3.9,4.8,49.663421
3.9,4.9,49.683593
3.9,5.0,49.789666
3.9,5.1,49.970293
3.9,5.2,50.214133
3.9,5.3,50.509841
3.9,5.4,50.846072
3.9,5.5,51.211927
3.9,5.6,51.602320
3.9,5.7,52.016240
3.9,5.8,52.452760
3.9,5.9,52.910954
3.9,6.0,53.389896
3.9,6.1,53.888661
3.9,6.2,54.406321
3.9,6.3,54.941951
3.9,6.4,55.494622
3.9,6.5,56.062613
3.9,6.6,56.642228
3.9,6.7,57.229469
3.9,6.8,57.820338
3.9,6.9,58.410838
3.9,7.0,58.996970
3.9,7.1,59.574736
3.9,7.2,60.140139
3.9,7.3,60.689180
3.9,7.4,61.217863
3.9,7.5,61.722188
3.9,7.6,62.198158
3.9,7.7,62.641775
3.9,7.8,63.049042
3.9,7.9,63.415959
3.9,8.0,63.738531
4.0,0.0,57.485658
4.0,0.1,57.997992
4.0,0.2,58.331574
4.0,0.3,58.523555
4.0,0.4,58.611086
4.0,0.5,58.631318
4.0,0.6,58.621400
4.0,0.7,58.618484
4.0,0.8,58.659721
4.0,0.9,58.782261
4.0,1.0,59.023254
4.0,1.1,59.419852
4.0,1.2,60.009204
4.0,1.3,60.828462
4.0,1.4,61.913699
4.0,1.5,63.218637
4.0,1.6,64.557981
4.0,1.7,65.733041
4.0,1.8,66.545129
4.0,1.9,66.800301
4.0,2.0,66.445164
4.0,2.1,65.586912
4.0,2.2,64.341512
4.0,2.3,62.824931
4.0,2.4,61.153134
4.0,2.5,59.442091
4.0,2.6,57.807767
4.0,2.7,56.366130
4.0,2.8,55.213579
4.0,2.9,54.342178
4.0,3.0,53.709350
4.0,3.1,53.272500
4.0,3.2,52.989029
4.0,3.3,52.816340
4.0,3.4,52.711836
4.0,3.5,52.632919
4.0,3.6,52.536992
4.0,3.7,52.381457
4.0,3.8,52.124469
4.0,3.9,51.756574
4.0,4.1,51.312346
4.0,4.2,50.829507
4.0,4.3,50.345776
4.0,4.4,49.898875
4.0,4.5,49.526522
4.0,4.6,49.265416
4.0,4.7,49.128791
4.0,4.8,49.106447
4.0,4.9,49.187172
4.0,5.0,49.359749
4.0,5.1,49.612967
4.0,5.2,49.935609
4.0,5.3,50.316462
4.0,5.4,50.744312
4.0,5.5,51.208213
4.0,5.6,51.700727
4.0,5.7,52.216876
4.0,5.8,52.751732
4.0,5.9,53.300370
4.0,6.0,53.857861
4.0,6.1,54.419280
4.0,6.2,54.979699
4.0,6.3,55.534191
4.0,6.4,56.077833
4.0,6.5,56.607250
4.0,6.6,57.122912
4.0,6.7,57.625879
4.0,6.8,58.117212
4.0,6.9,58.597971
4.0,7.0,59.069216
4.0,7.1,59.532007
4.0,7.2,59.987404
4.0,7.3,60.436467
4.0,7.4,60.880257
4.0,7.5,61.319833
4.0,7.6,61.756256
4.0,7.7,62.190586
4.0,7.8,62.623882
4.0,7.9,63.057206
4.0,8.0,63.491617
4.1,0.0,58.987796
4.1,0.1,59.410144
4.1,0.2,59.606306
4.1,0.3,59.615378
4.1,0.4,59.476452
4.1,0.5,59.228621
4.1,0.6,58.910979
4.1,0.7,58.562618
4.1,0.8,58.222632
4.1,0.9,57.930113
4.1,1.0,57.724156
4.1,1.1,57.643853
4.1,1.2,57.728297
4.1,1.3,58.016582
4.1,1.4,58.546894
4.1,1.5,59.288129
4.1,1.6,60.092215
4.1,1.7,60.799809
4.1,1.8,61.251568
4.1,1.9,61.291950
4.1,2.0,60.877963
4.1,2.1,60.095207
4.1,2.2,59.036308
4.1,2.3,57.793892
