acceX,acceY,acceZ,magX,magY,magZ,orieX,orieY,orieZ,gyroX,gyroY,gyroZ,step,posX,posY
-0.66600037,-0.15473938,9.683762,-1.1901855,10.466003,-26.759338,21.496338,1.4493465,-3.067603,0.022750854,0.08634949,0.02923584,17,4,17
-0.38523865,-0.2592163,10.475784,-2.34375,10.870361,-29.034424,21.164093,1.3586771,-3.3755598,-0.0491333,-0.04598999,0.030654907,17,4,17
-0.6580353,-0.5224304,9.93898,-0.69732666,12.976074,-28.269958,16.346558,2.9771028,-3.2792108,0.08383179,-0.004867554,0.0758667,18,4,18
-0.5591278,-0.441864,9.69014,-1.7730713,11.642456,-27.825928,15.968018,2.9111145,-3.5406213,-0.062164307,0.05987549,0.04612732,18,4,18
-0.7186432,-0.5391846,10.105698,-0.982666,13.052368,-27.888489,15.968018,2.9111145,-3.5406213,-0.057266235,0.05052185,0.03514099,18,4,18
-0.7082672,-0.46022034,9.875977,0.34484863,11.650085,-24.911499,15.750702,3.099824,-3.7258968,-0.010650635,0.000228882,0.030044556,18,4,18
-0.61016846,-0.48812866,10.033905,0.022888184,11.3845825,-26.029968,15.330536,3.1220248,-3.738358,-0.02998352,0.01184082,0.01335144,18,4,18
-0.6803589,-0.45224,10.102493,0.45776367,12.463379,-24.90387,15.05954,3.214742,-3.7763276,0.017654419,0.010009766,0.007644653,18,4,18
-0.6404724,-0.40359497,9.872787,0.45776367,12.463379,-24.90387,14.667053,3.1425672,-3.812723,0.029266357,-0.00302124,-0.000289917,18,4,18
-0.72024536,-0.42910767,10.175079,0.25634766,12.30011,-26.68457,14.59082,2.9648104,-3.7920144,0.028244019,0.022827148,-0.005981445,18,4,18
-0.69073486,-0.44187927,9.766708,-0.9063721,12.200928,-25.694275,14.046265,2.5310616,-3.850914,0.08363342,-0.012191772,0.002349854,18,4,18
-0.6229248,-0.39163208,9.899902,-0.9063721,12.200928,-25.694275,14.046265,2.5310616,-3.850914,0.003814697,-0.017684937,-0.020248413,18,4,18
-0.5910187,-0.42352295,9.965317,0.1586914,11.29303,-25.41809,14.103027,2.5181673,-3.7840993,0.013381958,-0.011581421,-0.026550293,18,4,18
-0.6707916,-0.37646484,9.978867,2.0385742,11.903381,-25.904846,13.966736,2.4773626,-3.7345917,-0.016952515,-0.012191772,-0.0566864,18,4,18
-0.7210388,-0.3756714,9.981262,1.222229,12.266541,-26.228333,13.526978,2.5415637,-3.6869247,0.006256104,-0.02583313,-0.033462524,18,4,18
-0.5694885,-0.41635132,10.043472,-0.47454834,11.077881,-26.263428,13.253967,2.340747,-3.4870234,0.04473877,-0.038467407,-0.02166748,18,4,18
-0.7066803,-0.4019928,10.002792,-0.56762695,11.218262,-26.501465,13.253967,2.340747,-3.4870234,0.04269409,0.024047852,-0.03591919,18,4,18
-0.6476593,-0.334198,9.804199,0.1663208,12.376404,-26.242065,13.47403,2.2130296,-3.6173434,0.05105591,-0.017684937,-0.007019043,18,4,18
-0.5264282,-0.3852539,9.8576355,0.1663208,12.376404,-26.242065,13.289124,2.0296743,-3.57998,0.025604248,0.008987427,0.00541687,18,4,18
-0.64845276,-0.37487793,9.850449,-0.21820068,11.177063,-27.050781,13.146423,1.9734224,-3.5501873,-0.09840393,-0.007507324,-0.023910522,18,4,18
