"accelerator_x","accelerator_y","accelerator_z","magnetic_x","magnetic_y","magnetic_z","orientation_x","orientation_y","orientation_z","gyroscope_x","gyroscope_y","gyroscope_z","step","timestamp"
"-0.62909025","3.029873","8.706455","11.340001106262207","11.100000381469727","-69.77999877929688","13.79454231262207","-22.346141815185547","-15.749771118164063","-0.007411701139062643","0.1962996870279312","0.05761288106441498","0","1498569318861"
"-0.6643728","3.076596","8.603522","11.339999198913574","11.100000381469727","-69.95999908447266","13.732173919677734","-22.413103103637695","-15.944306373596191","0.028026297688484192","0.08265368640422821","0.0258408784866333","0","1498569318880"
"-0.6956487","3.1209192","8.470338","11.34000015258789","11.280000686645508","-69.77999877929688","13.731918334960938","-22.56720733642578","-15.965785026550293","0.07079630345106125","-0.03954631835222244","-0.05114511772990227","0","1498569318906"
"-0.69461465","3.1487305","8.312439","11.339999198913574","11.399999618530273","-70.13999938964844","13.62318229675293","-22.709182739257813","-16.056854248046875","0.1208982989192009","-0.1861863136291504","-0.10369111597537994","0","1498569318925"
"-0.6527808","3.1653886","8.169015","11.15999984741211","11.15999984741211","-70.13999938964844","13.786649703979492","-22.921201705932617","-15.805011749267578","0.17100028693675995","-0.3303823173046112","-0.09024912118911743","0","1498569318941"
"-0.5590379","3.1586137","8.113487","11.159998893737793","10.920000076293945","-70.31999969482422","13.850371360778809","-22.984954833984375","-15.61638069152832","0.10134629905223846","-0.5283463001251221","-0.06580911576747894","0","1498569318957"
"-0.44417134","3.1250083","8.220069","10.979999542236328","10.920000076293945","-70.43999481201172","14.224361419677734","-22.76065444946289","-14.929727554321289","-0.17115969955921173","-0.711646318435669","-0.09758111834526062","0","1498569318976"
"-0.3442598","3.0616343","8.477692","10.559999465942383","10.920000076293945","-70.86000061035156","14.497464179992676","-22.548599243164063","-14.731698036193848","-0.5340936779975891","-0.7580822706222534","-0.20756112039089203","0","1498569318994"
"-0.2722794","2.984744","8.83848","10.019998550415039","11.219999313354492","-70.86000061035156","15.089624404907227","-21.641773223876953","-14.207523345947266","-0.7467216849327087","-0.6982042789459229","-0.34564709663391113","0","1498569319013"
"-0.19685265","2.9046593","9.225502","9.420000076293945","11.399999618530273","-71.15999603271484","15.438481330871582","-21.551605224609375","-13.65381145477295","-0.6929537057876587","-0.6493242979049683","-0.4079691171646118","0","1498569319043"
"-0.07478978","2.8025634","9.620824","8.639999389648438","11.639999389648438","-71.33999633789063","16.02284812927246","-20.890518188476563","-13.186387062072754","-0.5084316730499268","-0.6212183237075806","-0.35175710916519165","0","1498569319058"
"0.07106641","2.6923783","9.999457","7.559999465942383","12.059999465942383","-71.22000122070313","16.37224769592285","-20.29084014892578","-12.761818885803223","-0.3349077105522156","-0.5136823058128357","-0.22833511233329773","0","1498569319076"
"0.16705498","2.594049","10.313557","6.719999313354492","12.540000915527344","-71.4000015258789","16.65740394592285","-19.995771408081055","-12.439684867858887","-0.2542557120323181","-0.40736833214759827","-0.16479110717773438","0","1498569319091"
"0.17797709","2.5109346","10.536805","5.940000534057617","13.200000762939453","-71.58000183105469","17.244075775146484","-19.35554313659668","-12.132184982299805","-0.24936769902706146","-0.25950631499290466","-0.2332231104373932","1","1498569319109"
"0.14140217","2.4428291","10.710938","5.039999008178711","13.860000610351563","-71.81999969482422","17.565628051757813","-19.057430267333984","-12.290507316589355","-0.26036569476127625","-0.008996319025754929","-0.3493131399154663","1","1498569319127"
"0.11171395","2.3952882","10.868257","4.440000534057617","14.279998779296875","-71.27999877929688","17.79098129272461","-18.764917373657227","-12.155872344970703","-0.2713637053966522","0.18041367828845978","-0.34809112548828125","1","1498569319146"
"0.12470176","2.350229","11.002427","3.8999996185302734","14.34000015258789","-71.76000213623047","17.947158813476563","-18.500959396362305","-12.375483512878418","-0.26036569476127625","0.10220567882061005","-0.2222251147031784","1","1498569319165"
"0.17215118","2.3091974","11.083713","3.539999008178711","14.819999694824219","-71.33999633789063","18.23287010192871","-18.31631088256836","-12.313865661621094","-0.15038570761680603","-0.059098318219184875","-0.10980111360549927","1","1498569319193"
"0.22980566","2.2649732","11.094917","3.299999237060547","14.819999694824219","-71.04000091552734","18.34990692138672","-18.39825439453125","-12.215269088745117","0.058576297014951706","-0.1544143110513687","-0.0878051221370697","1","1498569319209"
"0.2985583","2.2212245","11.0528555","3.299999237060547","15.0","-71.04000091552734","18.56440544128418","-18.3363094329834","-12.385625839233398","0.26387229561805725","-0.19351831078529358","-0.11102311313152313","1","1498569319226"
"0.37849528","2.187831","10.968834","3.299999237060547","15.0","-71.22000122070313","18.761791229248047","-18.765722274780273","-12.22878646850586","0.39462628960609436","-0.2204023152589798","-0.1330191195011139","1","1498569319243"
"0.46706295","2.1614842","10.852192","2.5799999237060547","14.519998550415039","-71.22000122070313","18.903404235839844","-18.906064987182617","-12.122922897338867","0.4520602822303772","-0.22162431478500366","-0.1427951157093048","1","1498569319261"
"0.5535911","2.145666","10.701288","2.219999313354492","14.039999008178711","-71.04000091552734","19.098066329956055","-19.400585174560547","-12.013995170593262","0.4630582928657532","-0.18007631599903107","-0.1427951157093048","1","1498569319280"
"0.6368484","2.1368113","10.534498","2.3400001525878906","14.040000915527344","-71.15999603271484","19.298673629760742","-19.840892791748047","-11.936771392822266","0.4545042812824249","-0.1067563146352768","-0.15868112444877625","1","1498569319299"
"0.6920459","2.13243","10.379962","2.219999313354492","13.559999465942383","-71.15999603271484","19.48526954650879","-20.28606414794922","-12.023519515991211","0.4215102791786194","-0.010218318551778793","-0.19900712370872498","1","1498569319325"
"0.70536536","2.1256166","10.241118","1.6800003051757813","12.960000991821289","-71.33999633789063","19.71856689453125","-20.69660758972168","-11.995377540588379","0.3579663038253784","0.04965968057513237","-0.26866111159324646","1","1498569319342"
"0.67692804","2.1164944","10.096664","1.260000228881836","12.360000610351563","-71.76000213623047","20.02897834777832","-21.0031681060791","-12.187525749206543","0.31641829013824463","0.045993681997060776","-0.34442514181137085","1","1498569319362"
"0.62980646","2.1154606","9.946324","1.0200004577636719","11.639999389648438","-71.58000183105469","20.2766170501709","-21.455045700073242","-12.269210815429688","0.3213062882423401","0.012999679893255234","-0.36886513233184814","1","1498569319379"
"0.59816104","2.1327095","9.812453","0.6599998474121094","10.85999870300293","-71.58000183105469","20.579004287719727","-21.754117965698242","-12.388849258422852","0.3103082776069641","-0.027326319366693497","-0.30043309926986694","1","1498569319395"
"0.59252375","2.1682065","9.71553","1.0799999237060547","10.5","-71.4000015258789","20.787492752075195","-22.01589584350586","-12.519401550292969","0.2516523003578186","-0.056654319167137146","-0.1745671182870865","1","1498569319413"
"0.5909186","2.2121139","9.632606","1.4400005340576172","9.960000991821289","-71.5199966430664","20.89308738708496","-22.238887786865234","-12.511404991149902","0.1893302947282791","-0.06276431679725647","-0.08169511705636978","1","1498569319432"
"0.58026475","2.2602417","9.546969","1.0200004577636719","9.120000839233398","-71.5199966430664","21.163349151611328","-22.492835998535156","-12.638594627380371","0.16489028930664063","-0.04687831923365593","-0.056033119559288025","1","1498569319460"
"0.5630219","2.311211","9.451718","0.6599998474121094","8.819999694824219","-71.5199966430664","21.213594436645508","-22.7004337310791","-12.669804573059082","0.1832202970981598","-0.012662319466471672","-0.05236711725592613","1","1498569319470"
"0.5547989","2.3702397","9.351879","0.7199993133544922","8.579999923706055","-71.81999969482422","21.29754066467285","-22.956336975097656","-12.648470878601074","0.20643828809261322","-0.018772318959236145","-0.021817117929458618","1","1498569319492"
"0.5640226","2.4328136","9.250064","0.9599990844726563","8.099998474121094","-71.81999969482422","21.267213821411133","-23.23479652404785","-12.639179229736328","0.21499229967594147","-0.02243831939995289","0.03195088356733322","1","1498569319509"
"0.59636354","2.4947515","9.156038","0.7199993133544922","7.920000076293945","-71.81999969482422","21.259981155395508","-23.445636749267578","-12.674153327941895","0.20888228714466095","-0.0016643181443214417","0.08571888506412506","1","1498569319527"
"0.635158","2.5534854","9.064717","0.7199993133544922","8.040000915527344","-71.45999908447266","21.145326614379883","-23.704822540283203","-12.671524047851563","0.18199829757213593","0.015443678945302963","0.1016048789024353","1","1498569319546"
"0.66146183","2.600366","8.989585","0.3600006103515625","7.680000305175781","-71.69999694824219","21.17254066467285","-23.921552658081055","-12.662888526916504","0.1343402862548828","-0.0016643181443214417","0.06005688011646271","1","1498569319565"
"0.67867684","2.631675","8.933687","0.0","7.5","-71.69999694824219","21.188478469848633","-24.04939079284668","-12.653983116149902","0.08790430426597595","-0.03710231930017471","1.788809895515442E-4","1","1498569319586"
"0.68938637","2.6596138","8.8937845","0.18000030517578125","7.1399993896484375","-71.69999694824219","21.149377822875977","-24.249847412109375","-12.611661911010742","0.04269029572606087","-0.09087032079696655","-0.040147118270397186","1","1498569319607"
"0.6963937","2.6878686","8.827613","0.2999992370605469","6.840000152587891","-71.69999694824219","21.246109008789063","-24.270734786987305","-12.539724349975586","0.0048082987777888775","-0.12875232100486755","-0.04381311684846878","1","1498569319627"
"0.69648117","2.729922","8.707302","0.23999977111816406","6.420000076293945","-71.4000015258789","21.214271545410156","-24.415889739990234","-12.573936462402344","0.012140299193561077","-0.06276431679725647","-0.015707120299339294","1","1498569319641"
"0.69380903","2.780687","8.546996","-0.05999946594238281","6.239999771118164","-71.27999877929688","21.145509719848633","-24.527082443237305","-12.670574188232422","0.05368829891085625","0.08143168687820435","0.029506877064704895","1","1498569319659"
"0.69594896","2.836422","8.3725815","0.23999977111816406","5.940000534057617","-71.4000015258789","21.175220489501953","-24.54865837097168","-12.630884170532227","0.05124429613351822","0.15108568966388702","0.07838688790798187","1","1498569319680"
"0.7044529","2.8960319","8.204007","0.3600006103515625","5.520000457763672","-71.58000183105469","20.981464385986328","-24.58905792236328","-12.747838020324707","-0.029407702386379242","0.1413096785545349","0.11626887321472168","1","1498569319698"
"0.7304052","2.94693","8.076689","0.5400009155273438","5.520000457763672","-71.33999633789063","20.93300437927246","-24.592496871948242","-12.79096794128418","-0.1442757099866867","0.10220567882061005","0.14193087816238403","1","1498569319717"
"0.7604599","2.990107","7.9776497","0.4799995422363281","5.219999313354492","-71.33999633789063","20.741621017456055","-24.392621994018555","-12.825084686279297","-0.2579216957092285","0.07409967482089996","0.1565948873758316","1","1498569319737"
"0.7904991","3.0260959","7.905498","0.2999992370605469","5.219999313354492","-71.33999633789063","20.587453842163086","-24.344985961914063","-12.914803504943848","-0.3483496904373169","0.0313296802341938","0.1431528776884079","1","1498569319755"
"0.8205244","3.0505922","7.905624","0.4799995422363281","5.039999008178711","-71.22000122070313","20.463361740112305","-23.99281883239746","-12.908392906188965","-0.3996737003326416","0.015443678945302963","0.12482288479804993","1","1498569319777"
"0.87302196","3.0617554","8.038612","0.7199993133544922","5.039999008178711","-71.04000091552734","20.322261810302734","-23.786378860473633","-12.883905410766602","-0.4375557005405426","-0.05543231964111328","0.11749087274074554","1","1498569319793"
"0.94993055","3.0564935","8.293211","0.7199993133544922","5.219999313354492","-71.04000091552734","20.350252151489258","-23.289499282836914","-12.620087623596191","-0.501099705696106","-0.25339633226394653","0.09427288174629211","1","1498569319813"
"1.0020455","3.0198245","8.64195","0.5399990081787109","5.399999618530273","-70.86000061035156","20.323633193969727","-22.803152084350586","-12.530920028686523","-0.5182077288627625","-0.2998323142528534","0.03683888167142868","1","1498569319831"
"0.92635894","2.9772544","9.093714","0.2999992370605469","5.879999160766602","-70.68000030517578","20.360363006591797","-22.39798355102539","-12.648512840270996","-0.5145416855812073","0.08387568593025208","-0.060921117663383484","1","1498569319850"
"0.72309303","2.968961","9.56943","0.05999946594238281","6.299999237060547","-70.55999755859375","20.24341583251953","-21.78944969177246","-12.900750160217285","-0.5414257049560547","0.5690097212791443","-0.14768311381340027","1","1498569319870"
"0.5295093","2.9510918","10.003196","0.3600006103515625","7.020000457763672","-70.55999755859375","20.017738342285156","-21.40241241455078","-13.601733207702637","-0.4485537111759186","0.6631036996841431","-0.06703111529350281","1","1498569319896"
"0.42465198","2.941707","10.328283","0.5400009155273438","7.5","-70.97999572753906","19.81383514404297","-21.491952896118164","-13.40673828125","-0.033073700964450836","0.48835769295692444","0.23724688589572906","1","1498569319915"
"0.45597997","2.9105365","10.568357","0.5399990081787109","7.920000076293945","-70.86000061035156","19.19230842590332","-22.160831451416016","-13.293088912963867","0.41540029644966125","0.0899856835603714","0.5329709053039551","2","1498569319936"
"0.5545","2.8377528","10.771627","0.7800006866455078","8.34000015258789","-71.15999603271484","18.95513916015625","-22.036270141601563","-13.513242721557617","0.5510423183441162","-0.2619503140449524","0.6405068635940552","2","1498569319946"
"0.6149424","2.7454572","10.921441","0.8999996185302734","8.34000015258789","-71.45999908447266","18.67177963256836","-22.44023895263672","-13.122377395629883","0.35674428939819336","-0.3303823173046112","0.5268608927726746","2","1498569319965"
"0.5544049","2.663946","10.993961","1.2000007629394531","7.979999542236328","-71.76000213623047","18.0627498626709","-22.925445556640625","-13.14480209350586","0.08790430426597595","-0.11164431273937225","0.32767486572265625","2","1498569319983"
"0.40029442","2.5976422","10.938793","1.6800003051757813","7.680000305175781","-71.93999481201172","17.714683532714844","-23.040197372436523","-13.441333770751953","-0.009855701588094234","0.38082167506217957","0.198142871260643","2","1498569320002"
"0.22942258","2.5511248","10.777794","2.1000003814697266","7.440000534057617","-72.1199951171875","17.17279052734375","-23.645587921142578","-13.493874549865723","0.15267029404640198","0.8439596891403198","0.23113687336444855","2","1498569320030"
"0.10577712","2.5470529","10.5643635","2.3400001525878906","6.959999084472656","-72.05999755859375","16.143917083740234","-24.516767501831055","-14.454694747924805","0.47772228717803955","1.0199276208877563","0.41810286045074463","2","1498569320048"
"0.05896061","2.5669491","10.353977","2.940000534057617","6.540000915527344","-71.81999969482422","15.95619010925293","-24.671043395996094","-14.21957015991211","0.7172343134880066","0.7571976780891418","0.606290876865387","2","1498569320065"
"0.06251295","2.6026762","10.193932","3.4200000762939453","6.120000839233398","-71.81999969482422","15.17575454711914","-25.658315658569336","-14.197098731994629","0.731898307800293","0.2830616533756256","0.6673908829689026","2","1498569320081"
"0.08747726","2.6420066","10.099645","4.020000457763672","5.760000228881836","-71.76000213623047","14.309222221374512","-26.42449951171875","-14.887618064880371","0.6023662686347961","0.011777680367231369","0.5818508863449097","2","1498569320098"
"0.12561274","2.6640089","10.063344","4.619998931884766","5.520000457763672","-71.63999938964844","13.920023918151855","-27.022981643676758","-14.634037971496582","0.44350630044937134","-0.04687831923365593","0.42421287298202515","2","1498569320122"
"0.16136986","2.6646748","10.083058","5.040000915527344","4.979999542236328","-71.27999877929688","13.233200073242188","-27.988115310668945","-14.56718921661377","0.3078642785549164","-0.06032031774520874","0.2506888508796692","2","1498569320136"
"0.16592367","2.6547494","10.13118","5.340000152587891","4.680000305175781","-71.27999877929688","13.215103149414063","-28.19228172302246","-14.491963386535645","0.23210029304027557","-0.06765231490135193","0.0673888772726059","2","1498569320155"
"0.1323481","2.6338565","10.145307","5.760000228881836","4.020000457763672","-71.45999908447266","12.979063034057617","-28.814077377319336","-14.308667182922363","0.22599029541015625","-0.048100318759679794","-0.10491311550140381","2","1498569320175"
"0.06553249","2.622468","10.086499","5.879999160766602","3.1199989318847656","-71.27999877929688","13.158390045166016","-29.12726402282715","-14.48238468170166","0.2858682870864868","0.06065768375992775","-0.20389512181282043","2","1498569320195"
"-0.011584766","2.6381717","9.958464","5.879999160766602","2.219999313354492","-71.4000015258789","12.975398063659668","-29.41387939453125","-14.537556648254395","0.4007363021373749","0.26106566190719604","-0.16967912018299103","2","1498569320216"
"-0.0837411","2.6778994","9.784867","5.879999160766602","1.6800003051757813","-71.58000183105469","12.770190238952637","-30.00969123840332","-14.967503547668457","0.4765003025531769","0.423591673374176","-0.03892511874437332","2","1498569320232"
"-0.15334618","2.7330294","9.592511","5.579999923706055","1.1399993896484375","-71.58000183105469","12.810760498046875","-30.358182907104492","-15.130650520324707","0.4862762987613678","0.4761376678943634","0.06250087916851044","2","1498569320250"
"-0.22101396","2.794128","9.41078","5.940000534057617","0.6599998474121094","-71.22000122070313","12.474672317504883","-30.966875076293945","-15.498458862304688","0.4593922793865204","0.4394776523113251","0.07594287395477295","2","1498569320271"
"-0.29267898","2.852585","9.2355","6.119998931884766","0.12000083923339844","-71.63999938964844","12.373143196105957","-31.465646743774414","-15.813826560974121","0.39218229055404663","0.309945672750473","0.03683888167142868","2","1498569320288"
"-0.3647123","2.9075885","9.05658","6.420000076293945","-0.8400001525878906","-71.63999938964844","12.259374618530273","-31.881128311157227","-15.994230270385742","0.3249723017215729","0.18896768987178802","-0.007153119891881943","2","1498569320314"
"-0.43037948","2.959364","8.890528","7.079999923706055","-1.3799991607666016","-71.27999877929688","11.954909324645996","-32.434200286865234","-16.318695068359375","0.27364829182624817","0.14986369013786316","-0.021817117929458618","2","1498569320333"
"-0.48086873","3.002613","8.760935","7.680000305175781","-1.7999992370605469","-71.58000183105469","11.876248359680176","-32.69459533691406","-16.437040328979492","0.19544029235839844","0.13397768139839172","-0.009597118943929672","2","1498569320350"
"-0.5230799","3.0375905","8.645139","7.920000076293945","-2.1000003814697266","-71.58000183105469","11.760010719299316","-33.000667572021484","-16.592626571655273","0.09523630142211914","0.12664568424224854","-0.005931120365858078","2","1498569320366"
"-0.5680067","3.0730171","8.507913","8.099998474121094","-2.6399993896484375","-71.63999938964844","11.694082260131836","-33.087257385253906","-16.71942710876465","0.03902429714798927","0.1351996809244156","-0.026705119758844376","2","1498569320385"
"-0.611072","3.1041834","8.34219","8.69999885559082","-3.4200000762939453","-71.27999877929688","11.630542755126953","-33.3543586730957","-16.84262466430664","0.04269029572606087","0.12175768613815308","-0.04381311684846878","2","1498569320402"
"-0.6574852","3.1343858","8.155366","9.119999885559082","-4.020000457763672","-71.27999877929688","11.591964721679688","-33.4373779296875","-16.940082550048828","0.03902429714798927","0.09487368166446686","-0.03403712064027786","2","1498569320421"
"-0.6981807","3.1638405","7.9668922","9.119998931884766","-4.020000457763672","-71.15999603271484","11.51639175415039","-33.4702033996582","-17.02788734436035","-0.015965700149536133","0.07409967482089996","-0.012041117995977402","2","1498569320440"
"-0.7206938","3.2002764","7.79894","9.35999870300293","-4.319999694824219","-70.97999572753906","11.458545684814453","-33.38153839111328","-17.027524948120117","-0.11494769901037216","0.027663681656122208","0.027062878012657166","2","1498569320468"
"-0.71572006","3.2354608","7.665843","9.179998397827148","-4.559999465942383","-70.97999572753906","11.446027755737305","-33.278961181640625","-16.978864669799805","-0.24203570187091827","-0.0823163241147995","0.06616687774658203","2","1498569320481"
"-0.70598125","3.265811","7.5715303","9.0","-4.739999771118164","-70.6199951171875","11.481155395507813","-32.99312973022461","-16.794214248657227","-0.3886756896972656","-0.2167363166809082","0.0673888772726059","2","1498569320499"
"-0.6841799","3.2879834","7.5331736","9.179998397827148","-4.739999771118164","-70.19999694824219","11.52306842803955","-32.628475189208984","-16.66514778137207","-0.5255396962165833","-0.3096083402633667","0.03195088356733322","2","1498569320517"
"-0.6248515","3.2960982","7.5974417","9.65999984741211","-4.739999771118164","-69.77999877929688","11.753525733947754","-31.871015548706055","-16.302955627441406","-0.6562936902046204","-0.38048431277275085","-0.01448512077331543","2","1498569320535"
"-0.5175164","3.2957473","7.8273873","9.299999237060547","-4.5","-69.77999877929688","11.85364818572998","-31.459434509277344","-16.045373916625977","-0.7760496735572815","-0.48313233256340027","-0.03037111833691597","2","1498569320554"
"-0.38539353","3.2899299","8.241486","8.939998626708984","-4.379999160766602","-69.95999908447266","12.2698392868042","-30.402021408081055","-15.461143493652344","-0.9031376838684082","-0.6554343104362488","-0.05481112003326416","2","1498569320573"
"-0.28322697","3.2849333","8.775156","8.579999923706055","-3.8400001525878906","-69.54000091552734","12.627123832702637","-29.472135543823242","-15.060770988464355","-1.02778160572052","-0.7360863089561462","-0.150127112865448","2","1498569320600"
"-0.23325667","3.271586","9.318488","7.799999237060547","-3.059999465942383","-69.9000015258789","13.254899024963379","-28.247468948364258","-14.589038848876953","-0.9960097074508667","-0.6371042728424072","-0.28943511843681335","2","1498569320617"
"-0.2208146","3.2733274","9.766464","7.020000457763672","-2.280000686645508","-70.26000213623047","13.589997291564941","-27.570514678955078","-14.158247947692871","-0.7479436993598938","-0.5112383365631104","-0.3713091015815735","2","1498569320633"
"-0.21129113","3.3015654","10.052076","6.420000076293945","-1.5","-70.31999969482422","14.050994873046875","-27.111595153808594","-13.944952011108398","-0.3654577136039734","-0.3682643175125122","-0.31387513875961304","2","1498569320650"
"-0.1378968","3.3189664","10.217394","5.6399993896484375","-0.4200000762939453","-70.79999542236328","14.366312026977539","-26.39254379272461","-13.571642875671387","0.009696298278868198","-0.1580803096294403","-0.1256871223449707","3","1498569320669"
"-0.0043875277","3.3220694","10.316785","4.440000534057617","0.18000030517578125","-70.79999542236328","14.311808586120605","-26.694108963012695","-13.559435844421387","0.20643828809261322","-0.006552319973707199","0.038060881197452545","3","1498569320687"
"0.11290043","3.2874272","10.385068","3.719999313354492","1.1399993896484375","-70.86000061035156","14.861908912658691","-26.132373809814453","-13.285314559936523","0.12700828909873962","-0.09820231795310974","0.017286881804466248","3","1498569320706"
"0.15566958","3.1984825","10.425951","3.1200008392333984","2.1599998474121094","-71.0999984741211","15.144001960754395","-26.002992630004883","-13.256608963012695","-0.10883770138025284","-0.14952631294727325","-0.21733711659908295","3","1498569320725"
"0.13149142","3.0873363","10.448513","2.700000762939453","2.5799999237060547","-71.22000122070313","15.323830604553223","-26.046680450439453","-13.504859924316406","-0.27747371792793274","-0.02243831939995289","-0.48617708683013916","3","1498569320751"
"0.09179108","2.9709194","10.461763","2.700000762939453","3.1199989318847656","-70.86000061035156","15.866277694702148","-25.589271545410156","-13.866533279418945","-0.34957170486450195","0.07532167434692383","-0.5827150940895081","3","1498569320767"
"0.06371517","2.863513","10.4544325","2.6399993896484375","3.5400009155273438","-70.73999786376953","16.07973861694336","-25.48072624206543","-13.785694122314453","-0.34223970770835876","0.0692116767168045","-0.5057291388511658","3","1498569320785"
"0.05961605","2.766608","10.417098","2.6399993896484375","3.6599998474121094","-70.73999786376953","16.41817283630371","-25.206735610961914","-14.031389236450195","-0.21759571135044098","0.06676767766475677","-0.36519908905029297","3","1498569320802"
"0.08020565","2.6880047","10.341517","2.5799999237060547","3.719999313354492","-70.37999725341797","16.83129119873047","-24.984045028686523","-14.33244800567627","-0.012299700640141964","0.08265368640422821","-0.2295571118593216","3","1498569320820"
"0.106390685","2.6289825","10.240963","2.760000228881836","4.079999923706055","-70.26000213623047","16.946014404296875","-25.18952751159668","-14.457213401794434","0.18444229662418365","0.05821367725729942","-0.13912911713123322","3","1498569320839"
"0.14359161","2.5825603","10.132046","2.760000228881836","4.079999923706055","-70.26000213623047","17.291751861572266","-25.05542755126953","-14.593816757202148","0.31886228919029236","-0.026104319840669632","-0.09758111834526062","3","1498569320859"
"0.19537126","2.5386274","10.046937","2.6399993896484375","3.719999313354492","-69.77999877929688","17.456951141357422","-25.438356399536133","-14.50696849822998","0.35674428939819336","-0.13852831721305847","-0.09269312024116516","3","1498569320887"
"0.25776014","2.4926295","9.990552","2.8199996948242188","3.4200000762939453","-69.65999603271484","17.624618530273438","-25.5961856842041","-14.567614555358887","0.2968662977218628","-0.19351831078529358","-0.09758111834526062","3","1498569320901"
"0.31259453","2.4546998","9.984655","2.760000228881836","2.8799991607666016","-69.41999816894531","17.798601150512695","-25.77863311767578","-14.482832908630371","0.1929962933063507","-0.1544143110513687","-0.11102311313152313","3","1498569320919"
"0.3443643","2.4255862","9.9996805","2.520000457763672","2.3999996185302734","-69.1199951171875","17.96395492553711","-26.09950065612793","-14.478822708129883","0.11356630176305771","-0.07009631395339966","-0.12446511536836624","3","1498569320935"
"0.34580785","2.4079952","9.992153","2.1000003814697266","2.280000686645508","-69.1199951171875","18.120670318603516","-26.204748153686523","-14.492402076721191","0.10990030318498611","-0.059098318219184875","-0.13424111902713776","3","1498569320954"
"0.32533985","2.4115386","9.948422","2.1000003814697266","1.739999771118164","-68.69999694824219","18.348125457763672","-26.750280380249023","-14.521514892578125","0.2528742849826813","0.03621767833828926","-0.0878051221370697","3","1498569320974"
"0.31074587","2.4308736","9.869955","2.1000003814697266","1.3199996948242188","-68.69999694824219","18.348125457763672","-26.750280380249023","-14.521514892578125","0.2528742849826813","0.03621767833828926","-0.0878051221370697","3","1498569320991"
"0.3314581","2.469803","9.778285","2.1000003814697266","0.8400001525878906","-68.58000183105469","18.394973754882813","-26.937593460083008","-14.517112731933594","0.28464630246162415","0.06310167908668518","0.008732877671718597","3","1498569321011"
"0.37964028","2.5217032","9.686573","2.0400009155273438","0.23999977111816406","-68.58000183105469","18.25933074951172","-27.334991455078125","-14.49797248840332","0.2895343005657196","0.03377367928624153","0.10771487653255463","3","1498569321031"
"0.43807384","2.5824065","9.608697","2.1599998474121094","-0.05999946594238281","-68.63999938964844","18.27983856201172","-27.52630043029785","-14.463643074035645","0.26020628213882446","-0.015106318518519402","0.14926287531852722","3","1498569321049"
"0.48827207","2.6444547","9.527126","2.1599998474121094","-0.4200000762939453","-68.63999938964844","18.122879028320313","-27.81452178955078","-14.343488693237305","0.2174362987279892","-0.015106318518519402","0.12360088527202606","3","1498569321068"
"0.51371646","2.6986237","9.42465","2.3999996185302734","-0.7800006866455078","-68.63999938964844","18.044225692749023","-28.179399490356445","-14.372774124145508","0.1929962933063507","0.0032236799597740173","0.06005688011646271","3","1498569321087"
"0.5132944","2.7490501","9.293672","2.760000228881836","-1.260000228881836","-68.58000183105469","18.015066146850586","-28.425403594970703","-14.452963829040527","0.18199829757213593","0.07409967482089996","-0.012041117995977402","3","1498569321107"
"0.50657576","2.7955103","9.163113","2.760000228881836","-1.260000228881836","-68.76000213623047","17.886085510253906","-28.794469833374023","-14.503044128417969","0.1795542985200882","0.13886567950248718","-0.04870111867785454","3","1498569321128"
"0.5045954","2.8343344","9.045849","2.8199996948242188","-1.4400005340576172","-68.69999694824219","17.85962677001953","-28.954185485839844","-14.590676307678223","0.14778229594230652","0.11564768850803375","-0.03525912016630173","3","1498569321144"
"0.49994266","2.8672428","8.93792","2.6399993896484375","-2.039999008178711","-68.5199966430664","17.850160598754883","-29.19826316833496","-14.634410858154297","0.1001242995262146","0.037439677864313126","-0.015707120299339294","3","1498569321171"
"0.4812836","2.896382","8.818896","2.6399993896484375","-2.039999008178711","-68.5199966430664","17.866804122924805","-29.331642150878906","-14.670841217041016","0.08179429918527603","0.014221679419279099","-0.01937311887741089","3","1498569321190"
"0.45659685","2.9211724","8.673025","2.520000457763672","-2.3999996185302734","-68.45999908447266","17.841703414916992","-29.45852279663086","-14.785920143127441","0.06713030487298965","0.03377367928624153","-0.023039117455482483","3","1498569321208"
"0.43342197","2.948148","8.498087","2.520000457763672","-2.5799999237060547","-68.63999938964844","17.78765106201172","-29.55152130126953","-14.893473625183105","0.04391229897737503","0.10464967787265778","-0.0010431185364723206","3","1498569321224"
"0.41567418","2.975416","8.309905","2.4599990844726563","-2.760000228881836","-68.45999908447266","17.720521926879883","-29.66831398010254","-14.96593952178955","0.007252299226820469","0.17063768208026886","0.0466148778796196","3","1498569321240"
"0.40257156","2.9986415","8.119372","2.520000457763672","-3.0","-68.0999984741211","17.550247192382813","-29.686906814575195","-15.09558391571045","-0.06606769561767578","0.17185968160629272","0.0808308869600296","3","1498569321258"
"0.3865932","3.0175114","7.9378467","2.520000457763672","-3.5400009155273438","-67.91999816894531","17.516511917114258","-29.68076515197754","-15.161059379577637","-0.16749370098114014","0.131533682346344","0.08694088459014893","3","1498569321277"
"0.3643191","3.0309062","7.800068","2.3999996185302734","-3.8999996185302734","-67.73999786376953","17.371906280517578","-29.44314193725586","-15.2467041015625","-0.29091569781303406","0.12542368471622467","0.07960888743400574","3","1498569321308"
